model,group,case,xlink_regime,run_dir,run_path,n_frames_used,threshold_vz_abs,mean_vz_abs,peak_vz_abs,time_to_peak_min,auc_vz_abs,active_transport_fraction,onset_time_min,net_z_displacement,abs_net_z_displacement,early_mean_vz_abs,mid_mean_vz_abs,late_mean_vz_abs
rotatable,total480,c40_m12,1:4,r0013,/home/thekaka/project/cytosim/clu/40/r0013,400,0.009560635356359143,0.004816968664944799,0.02430373095112981,2.566666666666667,3.839058816249945,0.115,1.3,-0.502885624344177,0.502885624344177,0.005934452992983363,0.0043113146591262025,0.004380842449953963
rotatable,total480,c40_m12,1:4,r0016,/home/thekaka/project/cytosim/clu/40/r0016,400,0.009560635356359143,0.005211570893234304,0.02075485056420695,4.2,4.15457774976418,0.14,4.033333333333333,-0.5162199811877082,0.5162199811877082,0.005522084555121928,0.005342883493120607,0.004779143292107798
rotatable,total480,c40_m12,1:4,r0019,/home/thekaka/project/cytosim/clu/40/r0019,400,0.009560635356359143,0.00566958537314795,0.026470023508111173,13.166666666666666,4.521876765610134,0.16,0.3,1.4832330014663893,1.4832330014663893,0.006030954125294477,0.004987019523063565,0.006122883052592387
rotatable,total480,c40_m12,1:4,r0022,/home/thekaka/project/cytosim/clu/40/r0022,400,0.009560635356359143,0.004259597910933886,0.023671310629514858,6.0,3.403293960521383,0.0925,0.8333333333333334,-0.2824296353540473,0.2824296353540473,0.0036239679037796562,0.004788098053551024,0.0042318494335200135
rotatable,total480,c40_m12,1:4,r0025,/home/thekaka/project/cytosim/clu/40/r0025,400,0.009560635356359143,0.004636801237999439,0.020855852466044822,1.7,3.702060439049438,0.1275,5.533333333333333,0.7093584277159952,0.7093584277159952,0.004790302945099902,0.0046524440096278805,0.004479449185409965
rotatable,total480,c40_m12,1:4,r0028,/home/thekaka/project/cytosim/clu/40/r0028,400,0.009560635356359143,0.004600476339120817,0.01838520880087814,3.533333333333333,3.6779370073107858,0.1025,6.433333333333334,0.4298111281265949,0.4298111281265949,0.0053609527735294475,0.004523945905354473,0.003997292135840855
rotatable,total480,c40_m12,1:8,r0002,/home/thekaka/project/cytosim/clu/40/r0002,400,0.009853449874497095,0.0050546000938934445,0.02675801447776628,9.8,4.037346052363979,0.1475,1.2666666666666666,-0.5829886246122021,0.5829886246122021,0.004978391557070516,0.004607541741693283,0.00563572657261064
rotatable,total480,c40_m12,1:8,r0005,/home/thekaka/project/cytosim/clu/40/r0005,400,0.009853449874497095,0.0056657360300566605,0.028686185249854418,2.2666666666666666,4.521273034571646,0.175,2.1666666666666665,-1.5705263157894738,1.5705263157894738,0.005868167712749018,0.005819719958772085,0.0053055302319825835
rotatable,total480,c40_m12,1:8,r0008,/home/thekaka/project/cytosim/clu/40/r0008,400,0.009853449874497095,0.0054023968739801064,0.029298074816779804,0.23333333333333334,4.310876059707532,0.145,0.06666666666666667,-1.1562159214830965,1.1562159214830965,0.005840109107846203,0.0049909319603078746,0.0054759234481844546
rotatable,total480,c40_m12,1:8,r0011,/home/thekaka/project/cytosim/clu/40/r0011,400,0.009853449874497095,0.005140455456982356,0.018168604651162844,2.066666666666667,4.089913229822548,0.1225,1.1,-2.0491283676703635,2.0491283676703635,0.005916572284331826,0.004590189586009554,0.005065508725618491
rotatable,total480,c40_m12,1:8,r0014,/home/thekaka/project/cytosim/clu/40/r0014,400,0.009853449874497095,0.006226601503817554,0.027813463514902242,11.4,4.963937934811494,0.2075,1.5666666666666667,1.995118191161357,1.995118191161357,0.00638982011269851,0.0055687607827803135,0.006831586951899633
rotatable,total480,c40_m12,1:8,r0017,/home/thekaka/project/cytosim/clu/40/r0017,400,0.009853449874497095,0.004344971508719995,0.017231852659118214,1.4,3.4704516005069936,0.0775,2.4,-0.7078167115902966,0.7078167115902966,0.0049240546592192866,0.004090738801347012,0.0041100402964797805
rotatable,total480,c40_m12,1:8,r0020,/home/thekaka/project/cytosim/clu/40/r0020,400,0.009853449874497095,0.005278970596971988,0.042296425215273284,10.6,4.210879250994649,0.13,1.3,0.0023547880690738543,0.0023547880690738543,0.004830274023935495,0.004986517243219832,0.006021435446240433
rotatable,total480,c40_m12,1:8,r0023,/home/thekaka/project/cytosim/clu/40/r0023,400,0.009853449874497095,0.004831700255743998,0.01782965623396593,9.2,3.849198070167287,0.12,0.16666666666666666,0.6641867624422781,0.6641867624422781,0.0044680075640319145,0.005408098965700015,0.004502079063532818
rotatable,total480,c40_m12,1:8,r0026,/home/thekaka/project/cytosim/clu/40/r0026,400,0.009853449874497095,0.005513855565838623,0.026906301100302177,0.3333333333333333,4.39411326416222,0.155,0.3,1.1860526315789481,1.1860526315789481,0.005838236061904501,0.00644946435738289,0.004147881537109774
rotatable,total480,c40_m12,1:8,r0029,/home/thekaka/project/cytosim/clu/40/r0029,400,0.009853449874497095,0.005692243892499234,0.021741952232606512,7.733333333333333,4.546785768204995,0.1825,0.13333333333333333,0.5636033229491169,0.5636033229491169,0.004747343203789344,0.0062402705855976815,0.00592307731228328
rotatable,total480,c40_m12,1:16,r0003,/home/thekaka/project/cytosim/clu/40/r0003,400,0.009608760109627612,0.005078023384288617,0.028079218665219674,11.233333333333333,4.056314529460193,0.15,0.36666666666666664,0.8483450895279434,0.8483450895279434,0.005027170229466346,0.005136914254591055,0.005056785940612927
rotatable,total480,c40_m12,1:16,r0006,/home/thekaka/project/cytosim/clu/40/r0006,400,0.009608760109627612,0.004465356409259129,0.020767613038906417,7.966666666666667,3.57047636654616,0.0875,3.1,-0.4693057169738229,0.4693057169738229,0.004645829461042307,0.004865469542120998,0.003843270431461585
rotatable,total480,c40_m12,1:16,r0009,/home/thekaka/project/cytosim/clu/40/r0009,400,0.009608760109627612,0.004725992375095002,0.02407651715039566,2.2666666666666666,3.7761764858279805,0.11,2.2,0.9625329815303427,0.9625329815303427,0.005362217035460066,0.003991546820354201,0.004989016028741395
rotatable,total480,c40_m12,1:16,r0012,/home/thekaka/project/cytosim/clu/40/r0012,400,0.009608760109627612,0.00557115280108843,0.019406691061160358,4.1,4.449325153219888,0.1825,0.4666666666666667,1.7953476215368531,1.7953476215368531,0.005711940386195442,0.00576045902766838,0.005226498933800439
rotatable,total480,c40_m12,1:16,r0015,/home/thekaka/project/cytosim/clu/40/r0015,400,0.009608760109627612,0.00438936497465224,0.01917547517762884,7.533333333333333,3.4975140333414623,0.125,1.3666666666666667,-0.6260303230928843,0.6260303230928843,0.004762515919148007,0.004191051365902552,0.0042774724473045814
rotatable,total480,c40_m12,1:16,r0018,/home/thekaka/project/cytosim/clu/40/r0018,400,0.009608760109627612,0.005011910068607577,0.028530779770203248,11.233333333333333,3.9875935939981124,0.1325,0.03333333333333333,-0.6947674418604655,0.6947674418604655,0.005729098163611393,0.004411391596036121,0.00504803516464013
rotatable,total480,c40_m12,1:16,r0021,/home/thekaka/project/cytosim/clu/40/r0021,400,0.009608760109627612,0.004859684646107941,0.023994018488308788,7.9,3.8779165944461282,0.1175,0.4666666666666667,0.16530723219140786,0.16530723219140786,0.007459852709356227,0.004036532327113825,0.00344024074017337
rotatable,total480,c40_m12,1:16,r0024,/home/thekaka/project/cytosim/clu/40/r0024,400,0.009608760109627612,0.0038677129053980575,0.017126789366053496,13.333333333333334,3.0739100196097398,0.045,nan,0.5405121104189878,0.5405121104189878,0.004199764164062825,0.0035509699545500516,0.0039287613240705285
rotatable,total480,c40_m12,1:16,r0027,/home/thekaka/project/cytosim/clu/40/r0027,400,0.009608760109627612,0.004796623610779832,0.0225474683544305,5.533333333333333,3.8299152007042907,0.1075,4.166666666666667,-1.3362347338654907,1.3362347338654907,0.004688091885965623,0.005362275593269213,0.004247520388485816
rotatable,total480,c40_m12,1:16,r0030,/home/thekaka/project/cytosim/clu/40/r0030,400,0.009608760109627612,0.005394570305598787,0.023429519918283792,0.2,4.311698123947876,0.1475,0.13333333333333333,-0.058733401430030585,0.058733401430030585,0.006400434450028661,0.005160520696159109,0.004748842124139219
rotatable,total480,c60_m8,1:4,r0001,/home/thekaka/project/cytosim/clu/job15/save/r0001,400,0.009560635356359143,0.0044457132927870294,0.02168706758914299,8.1,3.5519183583917373,0.1,0.43333333333333335,-0.6492264470008029,0.6492264470008029,0.005281011385958016,0.004605256639882236,0.003504247833614294
rotatable,total480,c60_m8,1:4,r0004,/home/thekaka/project/cytosim/clu/job15/save/r0004,400,0.009560635356359143,0.004682964276440158,0.018162335432499385,7.6,3.729719472944047,0.1,1.9,0.3431317128321086,0.3431317128321086,0.004939362989582034,0.005137464716881628,0.003929632116668371
rotatable,total480,c60_m8,1:4,r0007,/home/thekaka/project/cytosim/clu/job15/save/r0007,400,0.009560635356359143,0.004629483318059528,0.021145881145881118,10.066666666666666,3.6881401331599806,0.1075,3.2666666666666666,-0.780893042575285,0.780893042575285,0.004613458025666116,0.00450217083955401,0.004789818291881235
rotatable,total480,c60_m8,1:4,r0010,/home/thekaka/project/cytosim/clu/job15/save/r0010,400,0.009560635356359143,0.0048326143650631445,0.0201104100946375,9.0,3.8538496784276006,0.115,8.7,-0.1117604548162432,0.1117604548162432,0.005006703999508785,0.004956094886860978,0.004533081962248595
rotatable,total480,c60_m8,1:4,r0013,/home/thekaka/project/cytosim/clu/job15/save/r0013,400,0.009560635356359143,0.004998627628162522,0.018313798614810944,2.8,3.9772385235926744,0.135,6.766666666666667,-0.648372794676439,0.648372794676439,0.005358642183646272,0.004687517321481524,0.005027824680831098
rotatable,total480,c60_m8,1:4,r0016,/home/thekaka/project/cytosim/clu/job15/save/r0016,400,0.009560635356359143,0.004753393229655783,0.02070184987306878,3.966666666666667,3.7886220373143553,0.1275,1.1333333333333333,0.11228704181724314,0.11228704181724314,0.005998057525062949,0.004381910224485111,0.004048106203870652
rotatable,total480,c60_m8,1:4,r0019,/home/thekaka/project/cytosim/clu/job15/save/r0019,400,0.009560635356359143,0.004468214071945598,0.018432310015098,7.266666666666667,3.5633453085053515,0.0925,7.266666666666667,-1.2693661971830985,1.2693661971830985,0.004953448757680004,0.004650705286555132,0.0038184689590156397
rotatable,total480,c60_m8,1:4,r0022,/home/thekaka/project/cytosim/clu/job15/save/r0022,400,0.009560635356359143,0.0051429313182209556,0.024366573579183065,0.8333333333333334,4.106295062159577,0.1425,0.8,-2.319681794043282,2.319681794043282,0.00609716955480822,0.0050786359051067965,0.004349724919848739
rotatable,total480,c60_m8,1:4,r0025,/home/thekaka/project/cytosim/clu/job15/save/r0025,400,0.009560635356359143,0.004819607656469802,0.02041090673736022,9.6,3.8430019290860566,0.1025,0.7,0.10940741595390058,0.10940741595390058,0.005165705768393531,0.004410194434369442,0.0049740069541501855
rotatable,total480,c60_m8,1:4,r0028,/home/thekaka/project/cytosim/clu/job15/save/r0028,400,0.009560635356359143,0.005262128007597706,0.02359100681363263,3.066666666666667,4.182510120034996,0.1475,0.6666666666666666,-0.8550651478875104,0.8550651478875104,0.006288622620537383,0.00526046076333869,0.004331572493849852
rotatable,total480,c60_m8,1:8,r0002,/home/thekaka/project/cytosim/clu/job15/save/r0002,400,0.009853449874497095,0.005325018495844316,0.025231012399041186,5.033333333333333,4.248519324530109,0.115,1.2,-0.32510777242161515,0.32510777242161515,0.005408281216757925,0.005580676483969999,0.0049566447400613235
rotatable,total480,c60_m8,1:8,r0005,/home/thekaka/project/cytosim/clu/job15/save/r0005,400,0.009853449874497095,0.005179715387113992,0.021595801937567286,0.7666666666666667,4.123248403407806,0.145,0.13333333333333333,-1.9237548284290038,1.9237548284290038,0.006387298902552817,0.004399816976404483,0.004975763656344572
rotatable,total480,c60_m8,1:8,r0008,/home/thekaka/project/cytosim/clu/job15/save/r0008,400,0.009853449874497095,0.004436026320587449,0.0231191222570534,12.633333333333333,3.538241119165884,0.0625,0.4666666666666667,-0.5794148380355278,0.5794148380355278,0.004712628464576634,0.003617177609650603,0.005122374805364654
rotatable,total480,c60_m8,1:8,r0011,/home/thekaka/project/cytosim/clu/job15/save/r0011,400,0.009853449874497095,0.004722617753119647,0.020067190751821007,2.4,3.753964573297431,0.12,0.5666666666666667,0.7651136380256335,0.7651136380256335,0.006149737088641542,0.0042139501403581315,0.0040086707377541605
rotatable,total480,c60_m8,1:8,r0014,/home/thekaka/project/cytosim/clu/job15/save/r0014,400,0.009853449874497095,0.004343931219974815,0.020230173660235495,8.533333333333333,3.4605213747590993,0.0825,8.5,-0.3034079348931844,0.3034079348931844,0.004159873543850157,0.004609458492286769,0.004207089789532381
rotatable,total480,c60_m8,1:8,r0017,/home/thekaka/project/cytosim/clu/job15/save/r0017,400,0.009853449874497095,0.0053615479224205734,0.027604477926655366,2.4,4.269227806077586,0.15,2.3333333333333335,-1.1229594523433386,1.1229594523433386,0.005923557837758237,0.005374024291752333,0.004836733912306484
rotatable,total480,c60_m8,1:8,r0020,/home/thekaka/project/cytosim/clu/job15/save/r0020,400,0.009853449874497095,0.004550147195486834,0.020887728459530075,5.866666666666666,3.6358096623946894,0.0925,1.6,-0.39007832898172323,0.39007832898172323,0.005878874157951321,0.004928477708692588,0.0029099328022491482
rotatable,total480,c60_m8,1:8,r0023,/home/thekaka/project/cytosim/clu/job15/save/r0023,400,0.009853449874497095,0.004483918010575933,0.025112245393022807,0.6333333333333333,3.569172177829045,0.0875,0.5666666666666667,0.7868511728540339,0.7868511728540339,0.0053384735522845955,0.004102596368457511,0.004144270200304424
rotatable,total480,c60_m8,1:8,r0026,/home/thekaka/project/cytosim/clu/job15/save/r0026,400,0.009853449874497095,0.004690453886003829,0.01959341504740697,8.533333333333333,3.7349335797847223,0.09,2.6,0.2862394957983192,0.2862394957983192,0.005537877324876765,0.004294659214159659,0.004373857027612578
rotatable,total480,c60_m8,1:8,r0029,/home/thekaka/project/cytosim/clu/job15/save/r0029,400,0.009853449874497095,0.004134186891903468,0.018770596891958584,1.5666666666666667,3.2898013475468866,0.0575,0.03333333333333333,-0.3126105474101386,0.3126105474101386,0.0046527263741596775,0.0041937617534212185,0.0035949317192610934
rotatable,total480,c60_m8,1:16,r0003,/home/thekaka/project/cytosim/clu/job15/save/r0003,400,0.009608760109627612,0.005243101172960927,0.033210332103320944,2.3,4.167332809744598,0.175,0.03333333333333333,1.9675803900896156,1.9675803900896156,0.008202358434148576,0.0041252964744837315,0.0038348499568559573
rotatable,total480,c60_m8,1:16,r0006,/home/thekaka/project/cytosim/clu/job15/save/r0006,400,0.009608760109627612,0.004546670005385143,0.017680707228289183,5.6,3.6311284927402214,0.0875,5.6,0.22913463885069363,0.22913463885069363,0.0043192559206666125,0.004963203248712974,0.004276305803723544
rotatable,total480,c60_m8,1:16,r0009,/home/thekaka/project/cytosim/clu/job15/save/r0009,400,0.009608760109627612,0.0050463422963146235,0.024675972083748776,4.2,4.033833557889187,0.1025,2.2333333333333334,0.23404785643070872,0.23404785643070872,0.005495455848823484,0.0050818976340951194,0.004597656697722038
rotatable,total480,c60_m8,1:16,r0012,/home/thekaka/project/cytosim/clu/job15/save/r0012,400,0.009608760109627612,0.0034544761229590893,0.01736486486486493,10.8,2.7601612266674485,0.0425,7.333333333333333,0.8273798839401867,0.8273798839401867,0.0027982018381439606,0.003797700242156706,0.0036576289627557133
rotatable,total480,c60_m8,1:16,r0015,/home/thekaka/project/cytosim/clu/job15/save/r0015,400,0.009608760109627612,0.004484577167676867,0.023402926980261904,1.6666666666666667,3.573845448963578,0.1025,1.5666666666666667,1.2925168040934305,1.2925168040934305,0.0058176163238364545,0.004021235509936609,0.0038041923514787607
rotatable,total480,c60_m8,1:16,r0018,/home/thekaka/project/cytosim/clu/job15/save/r0018,400,0.009608760109627612,0.004811278942302851,0.01820839978734711,5.1,3.842909384570617,0.1425,0.4,1.1754385964912284,1.1754385964912284,0.004682091625886491,0.004939942631305008,0.004781307471335088
rotatable,total480,c60_m8,1:16,r0021,/home/thekaka/project/cytosim/clu/job15/save/r0021,400,0.009608760109627612,0.004564924628235478,0.023029891304348016,7.7,3.6393107121172745,0.105,3.1333333333333333,-0.04643782230212401,0.04643782230212401,0.005102606417711176,0.005140831767157022,0.0034170604771985324
rotatable,total480,c60_m8,1:16,r0024,/home/thekaka/project/cytosim/clu/job15/save/r0024,400,0.009608760109627612,0.0041227116968967255,0.017511020039654546,10.166666666666666,3.2877187603403986,0.0625,3.066666666666667,-0.26411509229098756,0.26411509229098756,0.004321091585468127,0.0040005714769892516,0.004082359225493095
rotatable,total480,c60_m8,1:16,r0027,/home/thekaka/project/cytosim/clu/job15/save/r0027,400,0.009608760109627612,0.004042939482182153,0.019609129066107095,3.3666666666666667,3.231154815221367,0.075,3.3333333333333335,-0.8151553458755751,0.8151553458755751,0.004784358902239243,0.004469700370612105,0.002880778839042561
rotatable,total480,c60_m8,1:16,r0030,/home/thekaka/project/cytosim/clu/job15/save/r0030,400,0.009608760109627612,0.004436528154528457,0.01569952305246436,12.2,3.5417901213386864,0.075,3.566666666666667,0.6359753106203411,0.6359753106203411,0.004617713581219636,0.004391325089445541,0.004323699100987901
